deliver,leverera
answers,svar
changing,skiftande
temple,tempel
scary,skrämmande
millions,miljoner
offered,erbjöds
regular,regelbunden
carrying,bärande
official,officiell
jacket,jacka
switch,växla
grave,grav
chase,jaga
role,roll
odd,udda
sexy,sexig
faces,ansikten
becomes,blir
closes,stänger
badly,dåligt
tall,lång
confused,förvirrad
affair,affär
television,tv
shock,chock
raised,upphöjd
panting,flåsande
pizza,pizza
image,bild
clears,rensar
golden,gyllene
patients,patienter
watched,tittade
committed,engagerad
sexual,sexuell
suffer,lida
arthur,Arthur
wherever,varhelst
plate,tallrik
appear,synas
chocolate,choklad
clever,duktig
hm,hmm
mercy,barmhärtighet
shots,skott
lucy,Lucia
dealing,hantering
trap,fälla
charges,kostnader
phil,phil
bang,smäll
poison,förgifta
butt,stånga
drove,körde
yourselves,er
headed,på väg
babies,bebisar
yellow,gul
soup,soppa
mystery,mysterium
picking,plockning
sat,satt
wound,sår
traffic,trafik
courage,mod
hunt,jaga
indian,indisk
rat,råtta
terms,villkor
italian,italiensk
emma,Emma
checking,kontroll
disease,sjukdom
managed,hanterad
winner,vinnare
council,råd
appointment,utnämning
monday,måndag
crack,spricka
threat,hot
jenny,Jenny
physical,fysisk
nation,nation
source,källa
chose,valde
healthy,hälsosam
carl,Karl
victory,seger
rick,stack
stood,stod
kicked,sparkade
annie,Annie
disgusting,äcklig
palace,palats
below,nedan
shopping,shopping
neighborhood,grannskap
march,mars
lips,mun
midnight,midnatt
piss,piss
advantage,fördel
pure,ren
india,Indien
aside,åt sidan
jerk,rycka
mail,post
dawn,gryning
effect,effekt
spell,stava
freak,freak
wood,trä
screwed,skruvad
enemies,fiender
gary,Gary
awake,vaken
chuckling,fnissande
vacation,semester
violence,våld
leo,lejon
grandmother,mormor
modern,modern
luke,Lukas
firm,fast
prime,främsta
heh,hej
touched,rörd
talent,talang
whore,hora
piano,piano
license,licens
cooking,matlagning
honour,ära
concern,oro
moves,drag
available,tillgänglig
factory,fabrik
gods,gudar
value,värde
central,central
union,union
mirror,spegel
studio,studio
media,media
taxi,taxi
dies,dör
iron,järn
hearts,hjärtan
desire,önskan
rob,råna
claire,Claire
fred,Fred
songs,låtar
washington,Washington
monkey,apa
pride,stolthet
pills,biljard
miracle,mirakel
swim,simma
burned,bränt
smells,dofter
joking,skämt
christian,kristen
bleeding,blödning
hook,krok
beating,stryk
protection,skydd
treatment,behandling
ear,öra
carter,vagnägare
metal,metall
disappear,försvinna
grateful,tacksam
extremely,ytterst
treasure,skatt
rescue,rädda
capable,kapabel
passing,godkänd
chatter,prat
result,resultat
suffering,lidande
sisters,systrar
laid,lagd
governor,guvernör
guards,vakter
louis,Ludvig
text,text
literally,bokstavligen
remove,ta bort
becoming,passande
performance,prestanda
stronger,starkare
rate,hastighet
deeply,djupt
scream,skrika
desert,öken
vehicle,fordon
illegal,olaglig
pulling,dragande
throwing,kasta
josh,Josh
unbelievable,otrolig
ted,Ted
zero,noll
dean,dekanus
curious,nyfiken
sean,Sean
candy,godis
bone,ben
tied,bunden
edge,kant
load,ladda
susan,Susan
ahh,ah
mountains,berg
boom,bom
former,tidigare
holiday,semester
riding,ridning
scoffs,hånar
hundreds,hundratals
motherfucker,jävel
sue,stämma
bags,väskor
stealing,stöld
appears,visas
arrive,anlända
remains,rester
decent,anständig
issues,problem
tip,dricks
fail,misslyckas
bride,brud
pissed,förbannad
penny,penny
claim,krav
friendship,vänskap
desperate,desperat
flower,blomma
dramatic,dramatisk
refuse,vägra
solve,lösa
theme,tema
loving,kärleksfull
properly,ordentligt
dragon,drake
mostly,mestadels
chuck,chuck
directly,direkt
surface,yta
false,falsk
cast,kasta
junior,junior
hunting,jakt
silent,tyst
thou,du
egg,ägg
germany,Tyskland
punch,stansa
africa,Afrika
woke,vaknade
intelligence,intelligens
borrow,låna
winning,vinnande
falls,faller
popular,populär
escaped,rymde
witch,häxa
convinced,övertygad
warn,varna
announcer,kommentator
champagne,champagne
dust,damm
kyle,Kyle
someday,någon dag
fallen,fallen
stranger,främling
presence,närvaro
tear,riva
st.,gatan
internet,internet
monsieur,herr
therefore,därför
technology,teknologi
tires,däck
toast,toast
wise,klok
clark,Clark
americans,amerikaner
notes,anteckningar
smoking,rökning
hank,härva
ls,ls
april,april
wolf,varg
precious,dyrbar
rooms,rum
coast,kust
treated,behandlad
material,material
released,släppt
uniform,enhetlig
hated,hatade
considered,ansedd
rice,ris
exchange,utbyta
steps,steg
blake,Blake
convince,övertyga
beast,fä
cow,ko
files,filer
signs,tecken
drag,dra
cab,taxi
hung,hängde
carried,bäras
ordinary,vanlig
successful,framgångsrik
eve,kväll
mistakes,misstag
houses,hus
chattering,tjattrande
brains,hjärnor
japan,Japan
creature,varelse
fourth,fjärde
separate,separat
cleaning,rengöring
california,Kalifornien
lf,lf
ll,ll
shift,flytta
elizabeth,Elisabet
chicago,Chicago
exact,exakt
karen,Karen
goal,mål
expert,expert
served,serveras
direct,direkt
score,göra
row,rad
marks,märken
twenty,tjugo
receive,få
series,serie
section,avsnitt
pilot,pilot
jackson,Jackson
darkness,mörker
thy,din
sale,försäljning
destiny,öde
cure,bota
spoken,talad
armed,väpnad
rare,sällsynt
helen,Helena
grade,kvalitet
juice,juice
wide,bred
tower,torn
solution,lösning
schedule,schema
explosion,explosion
wheel,hjul
cigarette,cigarett
julie,julie
fruit,frukt
blew,blåste
victor,segrare
talks,samtal
sacrifice,offra
range,räckvidd
button,knapp
reports,rapporter
prisoner,fånge
pie,paj
effort,ansträngning
youth,ungdom
pot,pott
eaten,uppäten
taylor,taylor
knees,knän
garage,garage
parking,parkering
ambulance,ambulans
staring,stirrande
chances,chanser
circumstances,omständigheter
sin,synd
gordon,Gordon
progress,framsteg
unusual,ovanlig
county,grevskap
stairs,trappa
campaign,kampanj
‘mon,mån
vision,vision
reporter,reporter
equipment,utrustning
moments,ögonblick
joey,joey
mass,massa
alien,främmande
trapped,instängd
helps,hjälper
route,rutt
defend,försvara
trace,spåra
nasty,otäck
tests,tester
magazine,tidskrift
rocks,stenar
dump,dumpa
rude,ohyfsad
searching,sökande
clue,ledtråd
connected,ansluten
amen,amen
pushed,tryckte
merry,glad
zone,zon
senior,senior
closing,stängning
freeze,frysa
emperor,kejsare
incident,incident
snake,orm
mexico,Mexiko
lily,lilja
actor,skådespelare
newspaper,tidning
sentence,döma
greg,Greg
leading,ledande
friendly,vänlig
jones,Jones
chosen,utvald
engaged,engagerad
julia,Julia
charming,charmig
mustn,måste
anger,ilska
spending,utgifter
learning,inlärning
spy,spionera
sharp,skarp
shadow,skugga
warrant,motivera
elevator,hiss
kingdom,rike
ricky,Ricky
jamie,Jamie
squad,trupp
shoulder,axel
wave,våg
amanda,Amanda
highness,höghet
kinds,slag
fishing,fiske
sometime,någon gång
attitude,attityd
sucks,suger
negative,negativ
screen,skärm
workers,arbetare
bored,uttråkad
cameras,kameror
similar,liknande
understanding,förståelse
beeps,piper
chain,kedja
bull,tjur
gasping,kippande
fully,fullt
robin,rödhake
collect,samla
gorgeous,underbar
morgan,morgan
passion,passion
writer,författare
empire,imperium
international,internationell
curse,förbannelse
hire,hyra
bastards,jävlar
puts,sätter
leads,leads
id,id
blows,slag
sons,söner
estate,egendom
customers,kunder
maggie,Maggie
gunshot,skottlossning
i—,jag—
device,anordning
troops,soldater
hug,kram
design,design
movement,rörelse
thunder,åska
object,objekt
loser,förlorare
pen,penna
sobbing,gråt
politics,politik
despite,trots
alcohol,alkohol
climb,klättra
clients,klienter
conference,konferens
provide,förse
marty,Marty
seek,söka
witnesses,vittnen
earn,tjäna
trash,skräp
valley,dal
fashion,mode
howard,Howard
episode,episod
prize,pris
previously,tidigare
sports,sport
wanting,önskar
debt,skuld
wishes,lyckönskningar
hitler,Hitler
wire,tråd
thee,dig
circle,cirkel
approach,närma sig
stock,stock
facts,fakta
remembered,ihågkommen
percent,procent
normally,normalt
tail,svans
joined,gick med
education,utbildning
bravo,bravo
library,bibliotek
rape,våldta
wings,vingar
growling,morrande
thrown,kastad
tank,tank
exhales,utandas ut
authority,myndighet
current,nuvarande
failure,fel
nightmare,mardröm
hitting,slående
glory,härlighet
knocked,knackade
studying,studerande
barry,Barry
agency,byrå
apple,äpple
border,gräns
rope,rep
duck,anka
reputation,rykte
confidence,förtroende
yard,gård
beloved,älskad
lack,brist
actual,faktisk
skills,färdigheter
films,filmer
mental,mental
salt,salt
flesh,kött
anne,Anne
secure,säkra
highly,starkt
federal,federal
sand,sand
emotional,emotionell
setting,miljö
nothin,ingenting
senator,senator
services,tjänster
robbery,rån
hates,hatar
fed,matad
reward,belöna
theater,teater
johnson,Johnson
commit,begå
patrick,Patrik
entirely,helt
extraordinary,extra
ships,fartyg
opposite,motsatt
parties,fester
stands,står
terry,frotté
chat,chatt
events,evenemang
mummy,mamma
bay,vik
slip,glida
disappointed,besviken
settled,fast
begins,börjar
andrew,Andreas
alert,varna
detail,detalj
pink,rosa
fellas,grabbar
accepted,accepterad
background,bakgrund
garbage,skräp
panic,panik
minds,sinnen
belt,bälte
blowing,blåsning
hollywood,Hollywood
agreement,avtal
jackie,jackie
pushing,tryckande
ability,förmåga
tiger,tiger
whispering,viskande
culture,kultur
saint,helgon
jesse,Jesse
task,uppgift
solid,fast
doll,docka
intend,avser
district,distrikt
pa,på
gee,jösses
custody,vårdnad
ignore,ignorera
naturally,naturligtvis
useful,användbar
attempt,försök
abandoned,övergiven
cutting,skärande
kissed,kysste
guarantee,garanti
barking,skällande
gather,samla
policy,politik
u.s.,USA
violent,våldsam
maid,hembiträde
embarrassing,pinsam
childhood,barndom
wasting,slöseri
bow,rosett
chick,brud
sara,Sara
disaster,katastrof
revolution,rotation
online,online
f,f
demon,demon
heavily,kraftigt
coincidence,tillfällighet
perform,utföra
thin,tunn
terrific,fantastisk
mac,mac
crown,krona
identity,identitet
virgin,oskuld
impressive,imponerande
windows,fönster
no-one,ingen
potential,potential
guitar,gitarr
committee,utskott
dozen,dussin
delivery,leverans
advance,förskott
quietly,tyst
stan,stan
teaching,undervisning
hunter,jägare
latest,senast
hurting,ont
swing,svänga
capital,kapital
counting,räkning
drew,ritade
dirt,smuts
whistle,vissla
marie,Marie
hits,träffar
doug,Doug
deny,förneka
urgent,brådskande
threatened,hotad
behavior,beteende
molly,molly
mixed,blandad
stays,stannar
assure,försäkra
subtitles,undertexter
explanation,förklaring
wins,vinner
unique,unik
chasing,jagar
billion,miljard
duke,hertig
production,produktion
slave,slav
agents,agenter
carol,julsång
lets,låter
cruel,grym
mask,mask
sally,utfall
behave,bete sig
bury,begrava
massive,massiv
pathetic,patetisk
species,art
approaching,annalkande
jo,jo
loan,lån
struggle,kamp
dish,maträtt
trusted,betrodd
jumped,hoppade
firing,bränning
channel,kanal
abby,abby
stopping,stoppa
asks,frågar
jean,jeans
swimming,simning
daily,dagligen
basement,källaren
linda,Linda
quarter,kvartal
erm,eh
bound,bunden
navy,marin
article,artikel
guide,guide
accused,den anklagade
transfer,överföra
guts,tarmar
quality,kvalitet
fella,kille
roman,romersk
greater,större
damned,förbannad
couch,soffa
cheer,hurra
vegas,Las Vegas
shoe,sko
title,titel
shy,blyg
punishment,bestraffning
los,loss
clicks,klick
‘you,'du
closet,garderob
bye-bye,hejdå
fever,feber
coward,feg
flash,flash
impressed,imponerad
bruce,Bruce
siren,siren
prisoners,fångar
sides,sidor
bowl,skål
katie,Katie
supply,förse
sensitive,känslig
hopefully,förhoppningsvis
rolling,rullande
roy,Roj
dollar,dollar
tone,tona
voices,röster
g,g
‘i,jag
cheating,fusk
confess,bekänna
demand,efterfrågan
museum,museum
unknown,okänd
drama,drama
suspicious,misstänksam
adult,vuxen
todd,Todd
frightened,skrämd
warned,varnade
steady,stadig
kills,dödar
crossed,korsad
lou,lou
particularly,särskilt
sandwich,smörgås
laws,lagar
joint,gemensam
bullets,kulor
package,paket
trained,utbildad
thursday,torsdag
boots,stövlar
possibility,möjlighet
albert,albert
civil,civil
june,juni
germans,tyskar
baseball,baseball
express,uttrycka
miserable,eländig
tuesday,tisdag
parker,parker
lion,lejon
joseph,Josef
refused,vägrade
shine,glans
assault,överfall
hong,hong
jokes,skämt
breaks,raster
argue,argumentera
you—,du-
trail,spår
option,alternativ
recall,återkallande
mighty,mäktig
collection,samling
oliver,oliver
wilson,Wilson
accent,accent
believes,tror
decisions,beslut
embarrassed,generad
mobile,mobil
customer,kund
terribly,fruktansvärt
sec,sek
charity,välgörenhet
considering,med tanke på
pussy,fitta
donna,kvinna
protecting,skyddande
flag,flagga
kidnapped,kidnappad
italy,Italien
balance,balans
creatures,varelser
nuclear,nukleär
wallet,plånbok
shout,skrika
vincent,Vincent
entered,inträdde
impression,intryck
angela,angela
jay,nötskrika
degrees,grader
favour,förmån
reaction,reaktion
network,nätverk
jessica,Jessica
version,version
concert,konsert
gear,redskap
singer,sångare
diamond,diamant
defeat,besegra
steven,steven
lane,körfält
blast,spränga
wounded,sårad
anytime,när som helst
partners,partners
ages,åldrar
charlotte,Charlotte
ceremony,ceremoni
league,liga
bars,barer
orange,orange
specific,specifik
conditions,villkor
plastic,plast
crisis,kris
fifth,femte
term,kalla
self,själv
offering,erbjudande
bud,knopp
suffered,lidit
reported,rapporterad
commissioner,kommissarie
rip,reva
mysterious,mystisk
entrance,ingång
messed,rörig
tunnel,tunnel
designed,utformad
neighbor,granne
aboard,ombord
sweat,svettas
justin,justin
ghosts,spöken
crimes,brott
costs,kostnader
deserves,förtjänar
dreaming,drömmande
bust,byst
el,el
teddy,nallebjörn
kong,kong
messages,meddelanden
enjoying,njuter
afterwards,efteråt
comfort,bekvämlighet
mason,murare
surrender,överlämna
gym,gym
kitty,pott
crush,krossa
yup,japp
arranged,arrangerad
suits,kostymer
pee,kissa
stress,stress
cave,grotta
wing,vinge
jordan,Jordanien
arrange,ordna
comrade,kamrat
noble,ädel
tricks,trick
betty,Betty
launch,lansera
legend,legend
mix,blanda
golf,golf
imagination,fantasi
fox,räv
kissing,kyssar
butter,smör
tax,beskatta
gross,brutto
edward,Edvard
texas,Texas
insist,insistera
marcus,marcus
classic,klassisk
selfish,självisk
skull,skalle
frankie,Frankie
shown,visad
bat,slagträ
survived,överlevde
print,skriva ut
champion,mästare
bills,sedlar
therapy,terapi
lifetime,livstid
throughout,över hela
a.m.,förmiddag
nathan,Nathan
toward,mot
sauce,sås
experiment,experimentera
margaret,Margareta
describe,beskriva
ross,ross
grass,gräs
cheat,fuska
attend,delta i
homework,läxa
lewis,Lewis
betrayed,förrådd
servant,tjänare
cap,lock
tyler,Tyler
bible,bibeln
practically,praktiskt taget
catherine,Katarina
steel,stål
wipe,torka
burns,brännskador
j,j
generation,generation
cabin,stuga
financial,finansiell
industry,industri
bond,obligation
sheep,får
scientists,forskare
beaten,slagen
heck,heck
deck,däck
fans,fans
script,manus
brand,stämpla
degree,grad
painful,smärtsam
coughing,hosta
religion,religion
cats,katter
stephen,stefan
influence,influens
fuel,bränsle
drawing,ritning
uh-oh,oj då
rabbit,kanin
exercise,utöva
attractive,attraktiv
touching,rörande
virus,virus
realise,inse
torture,tortyr
blessed,välsignad
plain,vanlig
rebecca,Rebecka
recent,ny
barbara,Barbara
footsteps,fotspår
sacred,helig
removed,borttagen
pretending,låtsas
wasted,förlorad
jewish,judisk
goodnight,godnatt
robot,robot
crystal,kristall
confirm,bekräfta
lad,pojke
mile,mile
division,division
scratch,repa
reminds,påminner
walks,promenader
ending,slut
russia,Ryssland
contest,tävling
valuable,värde-
distant,avlägsen
dumped,dumpad
motion,rörelse
electricity,elektricitet
centre,centrum
murders,mord
tina,Tina
jeremy,Jeremy
seal,täta
standard,standard
ellen,ellen
wore,bar
surrounded,omgiven
struck,slog
inform,informera
gentle,mild
status,status
purse,handväska
prints,grafik
players,spelare
charged,laddad
begging,tiggeri
delivered,levererad
kenny,Kenny
buck,bock
nina,Nina
construction,konstruktion
confirmed,bekräftad
confession,bekännelse
trigger,utlösare
cells,celler
frankly,uppriktigt sagt
ali,ali
exit,utgång
response,svar
cancel,avboka
argument,argument
principal,rektor
turkey,kalkon
lucas,lukas
clinic,klinik
greetings,hälsningar
neighbors,grannar
vice,vice
toy,leksak
hannah,Hanna
everyday,daglig-
generous,generös
gain,få
idiots,idioter
holly,järnek
enjoyed,njöt av
jungle,djungel
link,länk
underground,underground-
smiling,leende
mistress,husmor
teams,lag
product,produkt
beef,nötkött
whispers,viskningar
religious,religiös
presents,presenterar
identify,identifiera
chip,chips
chffffff,chffff
surveillance,övervakning
carlos,Carlos
vampire,vampyr
routine,rutin
uses,använder
michelle,michelle
underneath,under
systems,system
temperature,temperatur
waves,vågor
tribe,stam
brad,Brad
deputy,vice
sophie,Sofia
headquarters,huvudkontor
equal,lika
phones,telefoner
ken,ken
reckon,räkna
related,släkt
incredibly,otroligt
chill,kyla
spit,spotta
tracks,spår
oscar,Oscar
makeup,smink
bug,bugga
sounded,lät
spirits,sprit
nerve,nerv
divorced,skild
stake,insats
port,hamn
doorbell,dörrklocka
worries,bekymmer
nephew,brorson
miller,mjölnare
units,enheter
just—,precis-
proceed,fortsätta
landing,landning
traitor,förrädare
outfit,utrusta
chloe,Chloe
bail,borgen
fields,fält
patience,tålamod
recording,inspelning
foolish,dåraktig
loaded,lastad
tokyo,Tokyo
davis,Davis
costume,kostym
wayne,Wayne
injured,skadad
somethin,något
ian,Ian
pet,sällskapsdjur
cage,bur
digging,grävning
spain,Spanien
seats,platser
awkward,besvärlig
cleaned,rengjord
pattern,mönster
filthy,snuskig
visiting,besökande
jews,judar
